request_key,attempt,raw_file,phase,utc_start,http_status,error,ok,latency_ms,response_id,model_snapshot,provider,input_tokens,output_tokens,cost,noul,choice,choice_confidence,score,score_confidence,p_DEFER,p_STANDARD,p_ACCELERATED,p_EMERGENCY,p_REVIEW,s_0,s_1,s_2,s_3,s_4
sca-0c6fb73ad90dec9ab09776e5,1,sca-0c6fb73ad90dec9ab09776e5__a1.json,sca_main,2026-09-24T01:04:42.470+00:00,200,,True,185.9,gen-dec-1790211882-THrAJMVFzMKc1E11Al5O,typesafe/jev-1.13-20260917,TypeSafe,1245,99,5.229e-05,0.34,STANDARD,0.48,1.6,0.52,0.12,0.58,0.15,0.01,0.14,0.03,0.42,0.47000000000000003,0.08,0.0
sca-0c9b58bec3397063b4738c62,1,sca-0c9b58bec3397063b4738c62__a1.json,secondary,2026-09-24T01:08:13.764+00:00,200,,True,133.0,gen-dec-1790212093-gNgIQcsMR3eLyQMHXUtL,typesafe/jev-1.13-20260917,TypeSafe,1228,100,5.1576e-05,0.73,ACCELERATED,0.53,2.51,0.57,0.01,0.06,0.64,0.14,0.15,0.0,0.02,0.46,0.51,0.01
sca-0cc7004c438c2f1f260f03eb,1,sca-0cc7004c438c2f1f260f03eb__a1.json,secondary,2026-09-24T01:10:37.229+00:00,200,,True,219.8,gen-dec-1790212237-cnu2w20dWYLoHraI4Kku,typesafe/jev-1.13-20260917,TypeSafe,1224,100,5.1408e-05,0.76,ACCELERATED,0.58,2.74,0.71,0.02,0.11,0.67,0.1,0.1,0.0,0.02,0.26,0.68,0.04
sca-0ec8819eb8afde06f55070b9,1,sca-0ec8819eb8afde06f55070b9__a1.json,secondary,2026-09-24T01:10:25.830+00:00,200,,True,480.0,gen-dec-1790212225-6kIqtAdEB5vWSLARSEIf,typesafe/jev-1.13-20260917,TypeSafe,1234,98,5.1828e-05,0.29,DEFER,0.76,1.47,0.46,0.8,0.03,0.01,0.0,0.16,0.12,0.35,0.48,0.05,0.0
sca-0f6d6df7027f67895b6ecdcc,1,sca-0f6d6df7027f67895b6ecdcc__a1.json,sca_main,2026-09-24T01:05:31.611+00:00,200,,True,157.6,gen-dec-1790211931-YN89aJHGE0Oq4idOTRd5,typesafe/jev-1.13-20260917,TypeSafe,1219,100,5.1198e-05,0.93,EMERGENCY,0.4,3.23,0.75,0.0,0.01,0.42,0.52,0.05,0.0,0.0,0.03,0.7,0.27
sca-0f76ab5b38043eacbb4a279b,1,sca-0f76ab5b38043eacbb4a279b__a1.json,sca_main,2026-09-24T01:05:39.030+00:00,200,,True,180.7,gen-dec-1790211939-sCcAPFtzG2b9BuXEZJM7,typesafe/jev-1.13-20260917,TypeSafe,1228,99,5.1576e-05,0.3,STANDARD,0.63,1.76,0.59,0.04,0.71,0.09,0.01,0.15,0.01,0.35,0.53,0.1,0.01
sca-0fff4526082f04c60e5498ae,1,sca-0fff4526082f04c60e5498ae__a1.json,secondary,2026-09-24T01:07:36.673+00:00,200,,True,253.7,gen-dec-1790212056-ZBzk3lXy2RxKuKbvnSQT,typesafe/jev-1.13-20260917,TypeSafe,1236,100,5.1912e-05,0.86,EMERGENCY,0.68,3.5,0.58,0.0,0.01,0.18,0.75,0.06,0.0,0.0,0.06,0.35,0.59
sca-10336574cb40e28fff780d03,1,sca-10336574cb40e28fff780d03__a1.json,secondary,2026-09-24T01:12:31.082+00:00,200,,True,183.2,gen-dec-1790212351-KBdLWHsN4dFDAFQjmnsu,typesafe/jev-1.13-20260917,TypeSafe,1241,98,5.2122e-05,0.53,REVIEW,0.41,1.96,0.63,0.28,0.08,0.11,0.01,0.52,0.03,0.19,0.61,0.14,0.03
sca-1081d334e6d0015ed7d78b93,1,sca-1081d334e6d0015ed7d78b93__a1.json,secondary,2026-09-24T01:09:03.095+00:00,200,,True,191.8,gen-dec-1790212143-v75Ipf0UgkEvkyQIOfLr,typesafe/jev-1.13-20260917,TypeSafe,1221,98,5.1282e-05,0.66,REVIEW,0.5,2.58,0.64,0.01,0.12,0.26,0.01,0.6,0.0,0.02,0.39,0.59,0.0
sca-10acc113545ddb59a9ab9362,1,sca-10acc113545ddb59a9ab9362__a1.json,secondary,2026-09-24T01:10:39.011+00:00,200,,True,162.8,gen-dec-1790212239-5XYhIKUv20874BQ1nF4c,typesafe/jev-1.13-20260917,TypeSafe,1243,98,5.2206e-05,0.67,DEFER,0.46,2.0,0.65,0.58,0.05,0.11,0.01,0.25,0.03,0.15,0.62,0.18,0.02
sca-10e0e79024501ebdb4ecfec3,1,sca-10e0e79024501ebdb4ecfec3__a1.json,secondary,2026-09-24T01:09:39.644+00:00,200,,True,225.3,gen-dec-1790212179-aD3wr6wtoVb0IMFq34ye,typesafe/jev-1.13-20260917,TypeSafe,1230,100,5.166e-05,0.65,ACCELERATED,0.55,2.32,0.53,0.02,0.25,0.64,0.03,0.06,0.01,0.11,0.47,0.39,0.02
sca-12a5c65590febf34071c3b36,1,sca-12a5c65590febf34071c3b36__a1.json,secondary,2026-09-24T01:07:28.695+00:00,200,,True,229.3,gen-dec-1790212048-3dP56ARXjrhNLT0QCwWt,typesafe/jev-1.13-20260917,TypeSafe,1215,99,5.103e-05,0.34,STANDARD,0.25,1.27,0.6,0.28,0.41000000000000003,0.09,0.01,0.21,0.1,0.5700000000000001,0.29,0.04,0.0
sca-12f444e8532668dfd49207e8,1,sca-12f444e8532668dfd49207e8__a1.json,secondary,2026-09-24T01:08:54.586+00:00,200,,True,197.4,gen-dec-1790212134-htypduRTK0U2XFNFxIAB,typesafe/jev-1.13-20260917,TypeSafe,1237,100,5.1954e-05,0.68,EMERGENCY,0.45,3.02,0.5,0.01,0.03,0.29,0.5700000000000001,0.1,0.0,0.03,0.22,0.44,0.31
sca-13c2db2f8ec75ca85ccee2cf,1,sca-13c2db2f8ec75ca85ccee2cf__a1.json,secondary,2026-09-24T01:10:17.489+00:00,200,,True,307.7,gen-dec-1790212217-z5hMONBJPW0wEP0x8puM,typesafe/jev-1.13-20260917,TypeSafe,1232,100,5.1744e-05,0.72,ACCELERATED,0.41,2.57,0.6,0.0,0.03,0.54,0.04,0.39,0.0,0.02,0.42,0.53,0.03
sca-15061575de5056f800fa414d,1,sca-15061575de5056f800fa414d__a1.json,secondary,2026-09-24T01:11:18.999+00:00,200,,True,177.5,gen-dec-1790212279-9rDRGSXY9mjD2l31zIjK,typesafe/jev-1.13-20260917,TypeSafe,1243,98,5.2206e-05,0.2,DEFER,0.39,1.34,0.47,0.51,0.21,0.04,0.0,0.24,0.15,0.42,0.37,0.06,0.0
sca-155dbf7c32ab3431006d9754,1,sca-155dbf7c32ab3431006d9754__a1.json,secondary,2026-09-24T01:08:57.195+00:00,200,,True,171.3,gen-dec-1790212137-FJ2RO5ijFf1eM7uKnT3d,typesafe/jev-1.13-20260917,TypeSafe,1235,98,5.187e-05,0.51,DEFER,0.51,1.61,0.27,0.61,0.04,0.07,0.02,0.26,0.13,0.36,0.32,0.15,0.04
sca-15635c52bc7b75c6848fe9c2-rep1,1,sca-15635c52bc7b75c6848fe9c2-rep1__a1.json,secondary,2026-09-24T01:10:45.912+00:00,200,,True,218.9,gen-dec-1790212245-NKSpU6Hu65JMRi6345MW,typesafe/jev-1.13-20260917,TypeSafe,1226,100,5.1492e-05,0.74,ACCELERATED,0.49,1.9,0.79,0.0,0.32,0.6,0.05,0.03,0.0,0.17,0.76,0.07,0.0
sca-15635c52bc7b75c6848fe9c2-rep2,1,sca-15635c52bc7b75c6848fe9c2-rep2__a1.json,secondary,2026-09-24T01:07:57.701+00:00,200,,True,144.5,gen-dec-1790212077-FunkgW29fOIDePPBeeQk,typesafe/jev-1.13-20260917,TypeSafe,1226,100,5.1492e-05,0.73,ACCELERATED,0.49,1.88,0.78,0.0,0.32,0.6,0.05,0.03,0.0,0.19,0.75,0.06,0.0
sca-15635c52bc7b75c6848fe9c2-rep3,1,sca-15635c52bc7b75c6848fe9c2-rep3__a1.json,secondary,2026-09-24T01:11:08.632+00:00,200,,True,189.7,gen-dec-1790212268-4ILJM5Tcc7oiQic0OT56,typesafe/jev-1.13-20260917,TypeSafe,1226,100,5.1492e-05,0.74,ACCELERATED,0.49,1.9,0.79,0.0,0.3,0.59,0.08,0.03,0.0,0.18,0.75,0.07,0.0
sca-15635c52bc7b75c6848fe9c2,1,sca-15635c52bc7b75c6848fe9c2__a1.json,sca_main,2026-09-24T01:05:20.174+00:00,200,,True,241.7,gen-dec-1790211920-t3AFkRZfRDela3yz1FiI,typesafe/jev-1.13-20260917,TypeSafe,1226,100,5.1492e-05,0.74,ACCELERATED,0.49,1.92,0.78,0.0,0.32,0.6,0.04,0.04,0.0,0.17,0.75,0.08,0.0
sca-16d3a1bc4b1a4c8965e512cf,1,sca-16d3a1bc4b1a4c8965e512cf__a1.json,secondary,2026-09-24T01:07:45.794+00:00,200,,True,629.8,gen-dec-1790212065-CAUVD2ycjwe3qiK6Ur5X,typesafe/jev-1.13-20260917,TypeSafe,1247,98,5.2374e-05,0.8,DEFER,0.44,2.91,0.19,0.55,0.02,0.14,0.05,0.23,0.01,0.01,0.38,0.26,0.34
sca-177735e25d196102f887a11a,1,sca-177735e25d196102f887a11a__a1.json,sca_main,2026-09-24T01:05:40.605+00:00,200,,True,175.8,gen-dec-1790211940-2rn7zmdQqODorudY9ekT,typesafe/jev-1.13-20260917,TypeSafe,1226,100,5.1492e-05,0.89,EMERGENCY,0.71,3.64,0.7,0.0,0.01,0.17,0.78,0.04,0.0,0.0,0.06,0.23,0.71
sca-17eece7e2b1379fd0c308ca4,1,sca-17eece7e2b1379fd0c308ca4__a1.json,secondary,2026-09-24T01:12:44.846+00:00,200,,True,470.0,gen-dec-1790212364-OcfjJRUzW3xUxxoAKsVH,typesafe/jev-1.13-20260917,TypeSafe,1246,100,5.2332e-05,0.92,EMERGENCY,0.61,3.53,0.6,0.0,0.02,0.28,0.69,0.01,0.0,0.01,0.05,0.33,0.61
sca-188f899bab3dff23a1c6b84f,1,sca-188f899bab3dff23a1c6b84f__a1.json,sca_main,2026-09-24T01:05:30.097+00:00,200,,True,150.5,gen-dec-1790211930-wFbFipd3BBsGY7w3bdoK,typesafe/jev-1.13-20260917,TypeSafe,1235,98,5.187e-05,0.22,DEFER,0.77,1.36,0.52,0.8099999999999999,0.04,0.01,0.0,0.14,0.11,0.45,0.42,0.02,0.0
sca-19eab0934411284cd8b8f593,1,sca-19eab0934411284cd8b8f593__a1.json,secondary,2026-09-24T01:07:48.879+00:00,200,,True,210.4,gen-dec-1790212068-hkT19cliI8Kt3GurCCQT,typesafe/jev-1.13-20260917,TypeSafe,1254,98,5.2668e-05,0.22,DEFER,0.72,1.07,0.69,0.77,0.13,0.01,0.0,0.09,0.15,0.64,0.2,0.01,0.0
sca-1ab7bac65b3313d32b8013b4,1,sca-1ab7bac65b3313d32b8013b4__a1.json,sca_main,2026-09-24T01:05:33.140+00:00,200,,True,183.6,gen-dec-1790211933-VzLS1kAfcIcShZoCG6xd,typesafe/jev-1.13-20260917,TypeSafe,1228,100,5.1576e-05,0.94,EMERGENCY,0.93,3.98,0.99,0.0,0.0,0.05,0.95,0.0,0.0,0.0,0.0,0.01,0.99
sca-1af7e7469b25eb479790eed3,1,sca-1af7e7469b25eb479790eed3__a1.json,secondary,2026-09-24T01:07:09.874+00:00,200,,True,235.5,gen-dec-1790212029-bDfEGDlO380WOfuvtGXR,typesafe/jev-1.13-20260917,TypeSafe,1225,98,5.145e-05,0.51,DEFER,0.52,1.59,0.46,0.62,0.07,0.08,0.01,0.22,0.07,0.4,0.41,0.11,0.01
sca-1ba4f1defcb2b10a3c64e16e,1,sca-1ba4f1defcb2b10a3c64e16e__a1.json,sca_main,2026-09-24T01:04:39.698+00:00,200,,True,213.7,gen-dec-1790211879-yX452aTJv50k1qJz4062,typesafe/jev-1.13-20260917,TypeSafe,1222,100,5.1324e-05,0.67,ACCELERATED,0.69,3.04,0.64,0.01,0.04,0.75,0.15,0.05,0.0,0.01,0.17,0.58,0.24
sca-1cc3882e83463acb83c9158e,1,sca-1cc3882e83463acb83c9158e__a1.json,secondary,2026-09-24T01:07:41.706+00:00,200,,True,363.4,gen-dec-1790212061-qtKVdSHSTKNGXcZiXRU7,typesafe/jev-1.13-20260917,TypeSafe,1230,98,5.166e-05,0.41,REVIEW,0.28,1.59,0.56,0.03,0.38,0.15,0.01,0.43,0.03,0.41,0.5,0.06,0.0
sca-1cdb84ea3e3f2933c1b6cf7d,1,sca-1cdb84ea3e3f2933c1b6cf7d__a1.json,secondary,2026-09-24T01:11:45.460+00:00,200,,True,234.1,gen-dec-1790212305-HpCCrDrn5ISXTd8FvZUO,typesafe/jev-1.13-20260917,TypeSafe,1235,100,5.187e-05,0.77,ACCELERATED,0.45,3.23,0.61,0.0,0.02,0.56,0.37,0.05,0.0,0.01,0.1,0.54,0.35
sca-1cf7dc7f911d5b95c40ce746,1,sca-1cf7dc7f911d5b95c40ce746__a1.json,sca_main,2026-09-24T01:05:16.226+00:00,200,,True,393.2,gen-dec-1790211916-2fgoVbWBRBV2d0JlWRfO,typesafe/jev-1.13-20260917,TypeSafe,1222,98,5.1324e-05,0.19,DEFER,0.64,1.13,0.45,0.71,0.14,0.02,0.0,0.13,0.26,0.39,0.3,0.05,0.0
sca-1dd9ae68c31bafccc0be8f77,1,sca-1dd9ae68c31bafccc0be8f77__a1.json,secondary,2026-09-24T01:08:35.487+00:00,200,,True,225.7,gen-dec-1790212115-DKxFlgIvQQ6QPPlRjCCU,typesafe/jev-1.13-20260917,TypeSafe,1239,98,5.2038e-05,0.54,DEFER,0.24,2.16,0.57,0.4,0.16,0.18,0.02,0.24,0.01,0.15,0.59,0.17,0.08
sca-1de52565e1ee71e627c3b2d6,1,sca-1de52565e1ee71e627c3b2d6__a1.json,secondary,2026-09-24T01:10:23.991+00:00,200,,True,282.6,gen-dec-1790212223-gFO4SBah2UeWaq0fA4U6,typesafe/jev-1.13-20260917,TypeSafe,1120,100,4.704e-05,0.84,ACCELERATED,0.26,3.08,0.73,0.03,0.05,0.41,0.34,0.17,0.0,0.01,0.1,0.69,0.2
sca-1e2b96e85ab7f753896f8579,1,sca-1e2b96e85ab7f753896f8579__a1.json,secondary,2026-09-24T01:08:04.428+00:00,200,,True,299.3,gen-dec-1790212084-PgLUoJGzJjIYKrTIJ0yO,typesafe/jev-1.13-20260917,TypeSafe,1230,100,5.166e-05,0.84,EMERGENCY,0.61,3.47,0.56,0.0,0.01,0.26,0.7,0.03,0.0,0.0,0.08,0.36,0.56
sca-1e5fe9cd3cd5e0121864863a,1,sca-1e5fe9cd3cd5e0121864863a__a1.json,secondary,2026-09-24T01:10:55.776+00:00,200,,True,207.6,gen-dec-1790212255-sW8gcuKQWG5pVGIzMBtj,typesafe/jev-1.13-20260917,TypeSafe,1223,98,5.1366e-05,0.19,DEFER,0.81,1.19,0.59,0.85,0.04,0.0,0.0,0.11,0.15,0.51,0.33,0.01,0.0
sca-1ed45336e856526aac25ff91,1,sca-1ed45336e856526aac25ff91__a1.json,secondary,2026-09-24T01:10:34.922+00:00,200,,True,157.6,gen-dec-1790212234-ehkcq8Jp9Fw8af4vmfr2,typesafe/jev-1.13-20260917,TypeSafe,1224,99,5.1408e-05,0.55,STANDARD,0.43,1.75,0.64,0.04,0.54,0.22,0.03,0.17,0.0,0.34,0.57,0.09,0.0
sca-1f12fd606682e30fba5677b7,1,sca-1f12fd606682e30fba5677b7__a1.json,secondary,2026-09-24T01:09:37.396+00:00,200,,True,334.2,gen-dec-1790212177-VGYKtvkuJhc6PhZ4JzDk,typesafe/jev-1.13-20260917,TypeSafe,1219,100,5.1198e-05,0.85,EMERGENCY,0.75,3.58,0.65,0.0,0.0,0.18,0.81,0.01,0.0,0.0,0.03,0.35,0.62
sca-1f1c00bffcce25313e38787c,1,sca-1f1c00bffcce25313e38787c__a1.json,secondary,2026-09-24T01:07:45.172+00:00,200,,True,271.1,gen-dec-1790212065-LKSWOTOUPr8eE28HTz9l,typesafe/jev-1.13-20260917,TypeSafe,1239,98,5.2038e-05,0.32,DEFER,0.39,1.33,0.66,0.51,0.32,0.03,0.0,0.14,0.04,0.6,0.35,0.01,0.0
sca-1f2f68da7c71d902e0939fe8,1,sca-1f2f68da7c71d902e0939fe8__a1.json,sca_main,2026-09-24T01:05:22.388+00:00,200,,True,165.4,gen-dec-1790211922-8twfJ9kXCoXdnSigR97b,typesafe/jev-1.13-20260917,TypeSafe,1245,98,5.229e-05,0.25,DEFER,0.45,1.39,0.56,0.56,0.26,0.05,0.0,0.13,0.07,0.5,0.4,0.03,0.0
sca-204bfc39e4b0022888dcc24f,1,sca-204bfc39e4b0022888dcc24f__a1.json,secondary,2026-09-24T01:11:33.665+00:00,200,,True,190.5,gen-dec-1790212293-zDcRRCzy9ofKaCUJq6ET,typesafe/jev-1.13-20260917,TypeSafe,1208,100,5.0736e-05,0.7,ACCELERATED,0.22,2.54,0.6,0.04,0.23,0.37,0.02,0.34,0.0,0.03,0.39,0.56,0.01
sca-21388fca5984de8999039dbf,1,sca-21388fca5984de8999039dbf__a1.json,secondary,2026-09-24T01:13:05.615+00:00,200,,True,153.5,gen-dec-1790212385-ncvOxTl7zEYnflDMyyL9,typesafe/jev-1.13-20260917,TypeSafe,1217,99,5.1114e-05,0.22,STANDARD,0.43,1.05,0.79,0.26,0.55,0.03,0.0,0.16,0.1,0.75,0.14,0.01,0.0
sca-21c816cf3f37ea7cd8e2bc6f,1,sca-21c816cf3f37ea7cd8e2bc6f__a1.json,secondary,2026-09-24T01:11:46.544+00:00,200,,True,246.4,gen-dec-1790212306-aP96Np2tUGAcL0H80Jmm,typesafe/jev-1.13-20260917,TypeSafe,1233,98,5.1786e-05,0.61,DEFER,0.4,2.36,0.59,0.53,0.06,0.13,0.03,0.25,0.01,0.06,0.59,0.26,0.08
sca-21fe3700ecf39f969ffaebb6,1,sca-21fe3700ecf39f969ffaebb6__a1.json,secondary,2026-09-24T01:12:18.138+00:00,200,,True,202.9,gen-dec-1790212338-OtFrV0ZSDmKZ6Hjy73NB,typesafe/jev-1.13-20260917,TypeSafe,1241,98,5.2122e-05,0.12,DEFER,0.94,0.32,0.74,0.95,0.01,0.0,0.0,0.04,0.71,0.27,0.02,0.0,0.0
sca-2238856d8ceaf123fa978c71,1,sca-2238856d8ceaf123fa978c71__a1.json,secondary,2026-09-24T01:11:31.428+00:00,200,,True,279.5,gen-dec-1790212291-M9WWxjnChu1bI2DK0aoD,typesafe/jev-1.13-20260917,TypeSafe,1228,98,5.1576e-05,0.29,DEFER,0.55,1.16,0.62,0.63,0.19,0.05,0.0,0.13,0.15,0.57,0.26,0.02,0.0
sca-227b7c7d5735ef68cfba0894,1,sca-227b7c7d5735ef68cfba0894__a1.json,secondary,2026-09-24T01:07:40.628+00:00,200,,True,184.6,gen-dec-1790212060-YD0kRrB5PtGjc1QABSLD,typesafe/jev-1.13-20260917,TypeSafe,1234,98,5.1828e-05,0.69,REVIEW,0.45,2.95,0.74,0.0,0.01,0.35,0.08,0.56,0.0,0.0,0.18,0.69,0.13
sca-22ab34238c05fc9f8bb426a5,1,sca-22ab34238c05fc9f8bb426a5__a1.json,secondary,2026-09-24T01:12:40.073+00:00,200,,True,348.6,gen-dec-1790212360-DE6cZxTTuFW7Dfvpldt5,typesafe/jev-1.13-20260917,TypeSafe,1217,99,5.1114e-05,0.29,STANDARD,0.33,1.27,0.66,0.26,0.46,0.08,0.01,0.19,0.07,0.62,0.29,0.02,0.0
sca-236c38190a0eb8da25437054,1,sca-236c38190a0eb8da25437054__a1.json,sca_main,2026-09-24T01:05:42.965+00:00,200,,True,190.1,gen-dec-1790211942-8kSKOWTd8kYOGsFBOo35,typesafe/jev-1.13-20260917,TypeSafe,1228,100,5.1576e-05,0.71,ACCELERATED,0.64,2.3,0.7,0.0,0.25,0.71,0.02,0.02,0.0,0.03,0.64,0.33,0.0
sca-2378edfbe0b540d587af6450,1,sca-2378edfbe0b540d587af6450__a1.json,sca_main,2026-09-24T01:04:43.006+00:00,200,,True,205.7,gen-dec-1790211883-Af7pyZYFLI0smC1YOhXk,typesafe/jev-1.13-20260917,TypeSafe,1235,100,5.187e-05,0.9,EMERGENCY,0.5,3.35,0.46,0.01,0.01,0.36,0.6,0.02,0.0,0.01,0.11,0.41,0.47
sca-23f8e8122ba81e875fb5f3a7,1,sca-23f8e8122ba81e875fb5f3a7__a1.json,secondary,2026-09-24T01:07:49.967+00:00,200,,True,183.5,gen-dec-1790212069-RhKa8ZSX7R6OzwXdnlqr,typesafe/jev-1.13-20260917,TypeSafe,1266,98,5.3172e-05,0.42,DEFER,0.56,1.16,0.61,0.65,0.16,0.09,0.01,0.09,0.15,0.55,0.27,0.02,0.01
sca-242f9a365e9b49f4bc130426,1,sca-242f9a365e9b49f4bc130426__a1.json,secondary,2026-09-24T01:12:12.642+00:00,200,,True,190.7,gen-dec-1790212332-L4saz8ITaAdVxfIIWa1C,typesafe/jev-1.13-20260917,TypeSafe,1217,100,5.1114e-05,0.92,EMERGENCY,0.64,3.95,0.96,0.0,0.0,0.29,0.71,0.0,0.0,0.0,0.0,0.05,0.95
sca-25a6640a16849b079cbda24a,1,sca-25a6640a16849b079cbda24a__a1.json,secondary,2026-09-24T01:12:00.504+00:00,200,,True,163.1,gen-dec-1790212320-yBDI9b15EwGCfAIQXgd4,typesafe/jev-1.13-20260917,TypeSafe,1214,100,5.0988e-05,0.86,EMERGENCY,0.77,3.65,0.71,0.0,0.0,0.14,0.82,0.04,0.0,0.0,0.04,0.26,0.7
sca-2718619de1cb96e3091d4a39,1,sca-2718619de1cb96e3091d4a39__a1.json,secondary,2026-09-24T01:12:51.692+00:00,200,,True,183.9,gen-dec-1790212371-MRhkC7Nlyhf9Usg7OqUy,typesafe/jev-1.13-20260917,TypeSafe,1234,98,5.1828e-05,0.18,DEFER,0.87,0.64,0.56,0.91,0.03,0.0,0.0,0.06,0.44,0.48,0.08,0.0,0.0
sca-275c3b4e1ebd341f997cd89c,1,sca-275c3b4e1ebd341f997cd89c__a1.json,sca_main,2026-09-24T01:04:53.347+00:00,200,,True,215.8,gen-dec-1790211893-wnLM9PHMDSHTg8aMgQ5b,typesafe/jev-1.13-20260917,TypeSafe,1236,98,5.1912e-05,0.76,DEFER,0.45,2.7,0.37,0.56,0.04,0.14,0.04,0.22,0.0,0.02,0.48,0.28,0.22
sca-27fd8f5a89ac525e0b74ef36,1,sca-27fd8f5a89ac525e0b74ef36__a1.json,secondary,2026-09-24T01:12:59.443+00:00,200,,True,159.6,gen-dec-1790212379-rfkpvZwUqU1LQiJOOwI8,typesafe/jev-1.13-20260917,TypeSafe,1261,98,5.2962e-05,0.61,DEFER,0.56,1.57,0.44,0.65,0.03,0.03,0.01,0.28,0.1,0.35,0.45,0.09,0.01
sca-29121af205c24352c9875ac1,1,sca-29121af205c24352c9875ac1__a1.json,secondary,2026-09-24T01:10:49.520+00:00,200,,True,198.5,gen-dec-1790212249-dpE8orpSZl82jGudH6Ky,typesafe/jev-1.13-20260917,TypeSafe,1226,100,5.1492e-05,0.81,ACCELERATED,0.76,2.58,0.63,0.01,0.08,0.8,0.09,0.02,0.0,0.02,0.39,0.58,0.01
sca-2a069278620af1325197d8d1,1,sca-2a069278620af1325197d8d1__a1.json,sca_main,2026-09-24T01:04:43.562+00:00,200,,True,172.1,gen-dec-1790211883-jg1VoUKTfbkftz8UEggc,typesafe/jev-1.13-20260917,TypeSafe,1220,100,5.124e-05,0.89,ACCELERATED,0.49,2.83,0.63,0.01,0.02,0.58,0.36,0.03,0.0,0.02,0.26,0.58,0.14
sca-2abcc7fc0aed87814d1b5008,1,sca-2abcc7fc0aed87814d1b5008__a1.json,sca_main,2026-09-24T01:05:05.353+00:00,200,,True,276.2,gen-dec-1790211905-f2ZkUnlIJ4Q8iagA03lj,typesafe/jev-1.13-20260917,TypeSafe,1214,98,5.0988e-05,0.17,DEFER,0.78,0.79,0.72,0.83,0.06,0.01,0.0,0.1,0.27,0.67,0.06,0.0,0.0
sca-2b143d94678a393f4adddd40,1,sca-2b143d94678a393f4adddd40__a1.json,secondary,2026-09-24T01:08:59.872+00:00,200,,True,180.5,gen-dec-1790212139-FeTxep7mASgLi8egr4wy,typesafe/jev-1.13-20260917,TypeSafe,1241,98,5.2122e-05,0.39,REVIEW,0.68,1.58,0.04,0.04,0.05,0.08,0.09,0.74,0.29,0.3,0.13,0.12,0.16
sca-2b5ea68dea0ecba073601d22,1,sca-2b5ea68dea0ecba073601d22__a1.json,secondary,2026-09-24T01:09:21.561+00:00,200,,True,241.8,gen-dec-1790212161-FgiBlBnsBWroc0N84rkp,typesafe/jev-1.13-20260917,TypeSafe,1214,99,5.0988e-05,0.21,STANDARD,0.4,1.3,0.66,0.29,0.52,0.02,0.0,0.17,0.05,0.61,0.33,0.01,0.0
sca-2c24b3e3e64aa73e727e7a8a,1,sca-2c24b3e3e64aa73e727e7a8a__a1.json,secondary,2026-09-24T01:09:58.818+00:00,200,,True,159.3,gen-dec-1790212198-UyuLXwlLwBTDv3cfPyMd,typesafe/jev-1.13-20260917,TypeSafe,1210,98,5.082e-05,0.28,DEFER,0.74,1.03,0.65,0.8,0.04,0.01,0.0,0.15,0.19,0.6,0.2,0.01,0.0
sca-2ce5592809ae8cf8966f88c2,1,sca-2ce5592809ae8cf8966f88c2__a1.json,secondary,2026-09-24T01:07:26.912+00:00,200,,True,182.4,gen-dec-1790212046-3xprRLNXevqGtrOVYsR1,typesafe/jev-1.13-20260917,TypeSafe,1247,98,5.2374e-05,0.51,REVIEW,0.69,2.15,0.18,0.01,0.03,0.15,0.05,0.76,0.11,0.16,0.26,0.4,0.07
sca-2d4caf8f918a2df52c549dd5,1,sca-2d4caf8f918a2df52c549dd5__a1.json,secondary,2026-09-24T01:12:32.754+00:00,200,,True,148.9,gen-dec-1790212352-wERm0eeqSUk9F33rl2F8,typesafe/jev-1.13-20260917,TypeSafe,1226,100,5.1492e-05,0.85,ACCELERATED,0.49,2.8,0.65,0.02,0.05,0.59,0.23,0.11,0.0,0.02,0.26,0.61,0.11
sca-2d582d972cf3f2c7b5581141,1,sca-2d582d972cf3f2c7b5581141__a1.json,secondary,2026-09-24T01:08:29.088+00:00,200,,True,203.9,gen-dec-1790212109-RTQWOBclhvMJ338SCaKf,typesafe/jev-1.13-20260917,TypeSafe,1237,98,5.1954e-05,0.38,DEFER,0.46,1.6,0.51,0.58,0.18,0.08,0.0,0.16,0.08,0.34,0.49,0.08,0.01
sca-2d8a5149d9bfe05946ee33fd,1,sca-2d8a5149d9bfe05946ee33fd__a1.json,secondary,2026-09-24T01:07:44.562+00:00,200,,True,259.6,gen-dec-1790212064-Wt5l2GzWHAshEa8VkA8j,typesafe/jev-1.13-20260917,TypeSafe,1231,100,5.1702e-05,0.88,EMERGENCY,0.68,3.64,0.7,0.0,0.0,0.23,0.75,0.02,0.0,0.0,0.02,0.32,0.66
sca-2db9f6ad912289b13820c7a2,1,sca-2db9f6ad912289b13820c7a2__a1.json,secondary,2026-09-24T01:10:18.795+00:00,200,,True,274.9,gen-dec-1790212218-QwpqfRzwrMy3HylnWLrq,typesafe/jev-1.13-20260917,TypeSafe,1230,98,5.166e-05,0.24,DEFER,0.63,1.02,0.56,0.72,0.13,0.03,0.0,0.12,0.26,0.49,0.23,0.02,0.0
sca-2dcbd55aa73c8c9898fd225b,1,sca-2dcbd55aa73c8c9898fd225b__a1.json,secondary,2026-09-24T01:12:50.584+00:00,200,,True,178.1,gen-dec-1790212370-LsPNMNs8pHDNTghOhBgS,typesafe/jev-1.13-20260917,TypeSafe,1143,98,4.8006e-05,0.24,DEFER,0.78,1.03,0.73,0.82,0.06,0.01,0.0,0.11,0.15,0.68,0.17,0.0,0.0
